Date,rain_mm,station id,year,month,day
12/3/2010,9.4,5130063,2010,3,12
13/3/2010,18.2,5130063,2010,13,3
14/3/2010,64.8,5130063,2010,14,3
15/3/2010,0,5130063,2010,15,3
16/3/2010,0,5130063,2010,16,3
17/3/2010,4.6,5130063,2010,17,3
18/3/2010,16.4,5130063,2010,18,3
19/3/2010,39.2,5130063,2010,19,3
20/3/2010,9.3,5130063,2010,20,3
21/3/2010,5.5,5130063,2010,21,3
22/3/2010,0,5130063,2010,22,3
23/3/2010,0,5130063,2010,23,3
24/3/2010,0,5130063,2010,24,3
25/3/2010,0,5130063,2010,25,3
26/3/2010,18,5130063,2010,26,3
27/3/2010,0.4,5130063,2010,27,3
28/3/2010,4.1,5130063,2010,28,3
29/3/2010,38.7,5130063,2010,29,3
30/3/2010,26.8,5130063,2010,30,3
31/3/2010,1,5130063,2010,31,3
1/4/2010,2.5,5130063,2010,4,1
2/4/2010,0.4,5130063,2010,4,2
3/4/2010,34.6,5130063,2010,4,3
4/4/2010,9.5,5130063,2010,4,4
5/4/2010,0,5130063,2010,4,5
6/4/2010,0,5130063,2010,4,6
7/4/2010,0,5130063,2010,4,7
8/4/2010,0,5130063,2010,4,8
9/4/2010,0,5130063,2010,4,9
10/4/2010,0,5130063,2010,4,10
11/4/2010,0,5130063,2010,4,11
12/4/2010,0,5130063,2010,4,12
13/4/2010,0,5130063,2010,13,4
14/4/2010,0,5130063,2010,14,4
15/4/2010,0,5130063,2010,15,4
16/4/2010,5.1,5130063,2010,16,4
17/4/2010,0.7,5130063,2010,17,4
18/4/2010,0.1,5130063,2010,18,4
19/4/2010,0,5130063,2010,19,4
20/4/2010,0,5130063,2010,20,4
21/4/2010,0,5130063,2010,21,4
22/4/2010,0,5130063,2010,22,4
23/4/2010,0,5130063,2010,23,4
24/4/2010,0.5,5130063,2010,24,4
25/4/2010,105.8,5130063,2010,25,4
26/4/2010,60.7,5130063,2010,26,4
27/4/2010,0,5130063,2010,27,4
28/4/2010,0,5130063,2010,28,4
29/4/2010,5,5130063,2010,29,4
30/4/2010,0,5130063,2010,30,4
1/5/2010,0,5130063,2010,5,1
2/5/2010,0,5130063,2010,5,2
3/5/2010,0,5130063,2010,5,3
4/5/2010,0,5130063,2010,5,4
5/5/2010,0,5130063,2010,5,5
6/5/2010,0,5130063,2010,5,6
7/5/2010,0,5130063,2010,5,7
8/5/2010,0,5130063,2010,5,8
9/5/2010,0,5130063,2010,5,9
10/5/2010,0,5130063,2010,5,10
11/5/2010,0,5130063,2010,5,11
12/5/2010,0,5130063,2010,5,12
13/5/2010,1,5130063,2010,13,5
14/5/2010,0,5130063,2010,14,5
15/5/2010,0,5130063,2010,15,5
16/5/2010,1.2,5130063,2010,16,5
17/5/2010,2.3,5130063,2010,17,5
18/5/2010,0.5,5130063,2010,18,5
19/5/2010,34,5130063,2010,19,5
20/5/2010,0,5130063,2010,20,5
21/5/2010,0.5,5130063,2010,21,5
22/5/2010,46.5,5130063,2010,22,5
23/5/2010,0,5130063,2010,23,5
24/5/2010,0,5130063,2010,24,5
25/5/2010,1,5130063,2010,25,5
26/5/2010,6.4,5130063,2010,26,5
27/5/2010,46.6,5130063,2010,27,5
28/5/2010,0,5130063,2010,28,5
29/5/2010,0,5130063,2010,29,5
30/5/2010,0,5130063,2010,30,5
31/5/2010,0,5130063,2010,31,5
1/6/2010,0,5130063,2010,6,1
2/6/2010,6.5,5130063,2010,6,2
3/6/2010,0,5130063,2010,6,3
4/6/2010,0,5130063,2010,6,4
5/6/2010,0,5130063,2010,6,5
6/6/2010,57.5,5130063,2010,6,6
7/6/2010,2,5130063,2010,6,7
8/6/2010,0,5130063,2010,6,8
9/6/2010,11.5,5130063,2010,6,9
10/6/2010,0.5,5130063,2010,6,10
11/6/2010,0,5130063,2010,6,11
12/6/2010,0,5130063,2010,6,12
13/6/2010,6,5130063,2010,13,6
14/6/2010,0,5130063,2010,14,6
15/6/2010,30.5,5130063,2010,15,6
16/6/2010,37,5130063,2010,16,6
17/6/2010,0,5130063,2010,17,6
18/6/2010,0,5130063,2010,18,6
19/6/2010,0,5130063,2010,19,6
20/6/2010,0.5,5130063,2010,20,6
21/6/2010,0,5130063,2010,21,6
22/6/2010,29,5130063,2010,22,6
23/6/2010,0.5,5130063,2010,23,6
24/6/2010,0.9,5130063,2010,24,6
25/6/2010,8.6,5130063,2010,25,6
26/6/2010,0,5130063,2010,26,6
27/6/2010,0,5130063,2010,27,6
28/6/2010,30,5130063,2010,28,6
29/6/2010,0,5130063,2010,29,6
30/6/2010,0,5130063,2010,30,6
1/7/2010,0,5130063,2010,7,1
2/7/2010,31.2,5130063,2010,7,2
3/7/2010,3.8,5130063,2010,7,3
4/7/2010,2,5130063,2010,7,4
5/7/2010,0,5130063,2010,7,5
6/7/2010,0,5130063,2010,7,6
7/7/2010,10.5,5130063,2010,7,7
8/7/2010,0,5130063,2010,7,8
9/7/2010,0,5130063,2010,7,9
10/7/2010,0,5130063,2010,7,10
11/7/2010,0.3,5130063,2010,7,11
12/7/2010,0.7,5130063,2010,7,12
13/7/2010,17,5130063,2010,13,7
14/7/2010,21,5130063,2010,14,7
15/7/2010,0,5130063,2010,15,7
16/7/2010,11,5130063,2010,16,7
17/7/2010,15.8,5130063,2010,17,7
18/7/2010,12.6,5130063,2010,18,7
19/7/2010,24.6,5130063,2010,19,7
20/7/2010,0,5130063,2010,20,7
21/7/2010,0,5130063,2010,21,7
22/7/2010,9.5,5130063,2010,22,7
23/7/2010,29,5130063,2010,23,7
24/7/2010,0.5,5130063,2010,24,7
25/7/2010,0,5130063,2010,25,7
26/7/2010,0,5130063,2010,26,7
27/7/2010,0,5130063,2010,27,7
28/7/2010,0,5130063,2010,28,7
29/7/2010,68.7,5130063,2010,29,7
30/7/2010,3.3,5130063,2010,30,7
31/7/2010,9.5,5130063,2010,31,7
1/8/2010,5.5,5130063,2010,8,1
2/8/2010,0.8,5130063,2010,8,2
3/8/2010,20.4,5130063,2010,8,3
4/8/2010,26,5130063,2010,8,4
5/8/2010,17.3,5130063,2010,8,5
6/8/2010,0.3,5130063,2010,8,6
7/8/2010,7.7,5130063,2010,8,7
8/8/2010,0.4,5130063,2010,8,8
9/8/2010,0.6,5130063,2010,8,9
10/8/2010,8.3,5130063,2010,8,10
11/8/2010,2.7,5130063,2010,8,11
12/8/2010,0,5130063,2010,8,12
13/8/2010,0,5130063,2010,13,8
14/8/2010,19.5,5130063,2010,14,8
15/8/2010,0,5130063,2010,15,8
16/8/2010,0,5130063,2010,16,8
17/8/2010,0,5130063,2010,17,8
18/8/2010,54.5,5130063,2010,18,8
19/8/2010,0,5130063,2010,19,8
20/8/2010,0.8,5130063,2010,20,8
21/8/2010,0.2,5130063,2010,21,8
22/8/2010,0.5,5130063,2010,22,8
23/8/2010,66.5,5130063,2010,23,8
24/8/2010,0,5130063,2010,24,8
25/8/2010,17,5130063,2010,25,8
26/8/2010,8,5130063,2010,26,8
27/8/2010,0,5130063,2010,27,8
28/8/2010,0,5130063,2010,28,8
29/8/2010,4.9,5130063,2010,29,8
30/8/2010,0.1,5130063,2010,30,8
31/8/2010,0,5130063,2010,31,8
1/9/2010,27.5,5130063,2010,9,1
2/9/2010,8,5130063,2010,9,2
3/9/2010,9.7,5130063,2010,9,3
4/9/2010,28.3,5130063,2010,9,4
5/9/2010,20.9,5130063,2010,9,5
6/9/2010,55.4,5130063,2010,9,6
7/9/2010,0.2,5130063,2010,9,7
8/9/2010,2,5130063,2010,9,8
9/9/2010,5,5130063,2010,9,9
10/9/2010,1,5130063,2010,9,10
11/9/2010,15.5,5130063,2010,9,11
12/9/2010,0,5130063,2010,9,12
13/9/2010,0,5130063,2010,13,9
14/9/2010,0,5130063,2010,14,9
15/9/2010,29,5130063,2010,15,9
16/9/2010,0,5130063,2010,16,9
17/9/2010,10.1,5130063,2010,17,9
18/9/2010,0.4,5130063,2010,18,9
19/9/2010,0,5130063,2010,19,9
20/9/2010,0.5,5130063,2010,20,9
21/9/2010,0,5130063,2010,21,9
22/9/2010,0,5130063,2010,22,9
23/9/2010,5,5130063,2010,23,9
24/9/2010,29,5130063,2010,24,9
25/9/2010,0,5130063,2010,25,9
26/9/2010,0,5130063,2010,26,9
27/9/2010,0.4,5130063,2010,27,9
28/9/2010,1.9,5130063,2010,28,9
29/9/2010,2.7,5130063,2010,29,9
30/9/2010,7,5130063,2010,30,9
1/10/2010,0,5130063,2010,10,1
2/10/2010,3.5,5130063,2010,10,2
3/10/2010,0.5,5130063,2010,10,3
4/10/2010,2.5,5130063,2010,10,4
5/10/2010,0,5130063,2010,10,5
6/10/2010,0.9,5130063,2010,10,6
7/10/2010,4.1,5130063,2010,10,7
8/10/2010,0,5130063,2010,10,8
9/10/2010,0,5130063,2010,10,9
10/10/2010,0,5130063,2010,10,10
11/10/2010,0,5130063,2010,10,11
12/10/2010,13,5130063,2010,10,12
13/10/2010,0.4,5130063,2010,13,10
14/10/2010,21.1,5130063,2010,14,10
15/10/2010,0,5130063,2010,15,10
16/10/2010,0,5130063,2010,16,10
17/10/2010,12.9,5130063,2010,17,10
18/10/2010,15.1,5130063,2010,18,10
19/10/2010,0,5130063,2010,19,10
20/10/2010,0,5130063,2010,20,10
21/10/2010,0,5130063,2010,21,10
22/10/2010,0,5130063,2010,22,10
23/10/2010,0,5130063,2010,23,10
24/10/2010,48.3,5130063,2010,24,10
25/10/2010,21.2,5130063,2010,25,10
26/10/2010,0,5130063,2010,26,10
27/10/2010,3.5,5130063,2010,27,10
28/10/2010,1.6,5130063,2010,28,10
29/10/2010,4.3,5130063,2010,29,10
30/10/2010,17.1,5130063,2010,30,10
31/10/2010,118.8,5130063,2010,31,10
1/11/2010,29.3,5130063,2010,11,1
2/11/2010,8.9,5130063,2010,11,2
3/11/2010,33.4,5130063,2010,11,3
4/11/2010,72.7,5130063,2010,11,4
5/11/2010,8.8,5130063,2010,11,5
6/11/2010,0.6,5130063,2010,11,6
7/11/2010,14,5130063,2010,11,7
8/11/2010,6,5130063,2010,11,8
9/11/2010,1,5130063,2010,11,9
10/11/2010,37,5130063,2010,11,10
11/11/2010,2.7,5130063,2010,11,11
12/11/2010,14.3,5130063,2010,11,12
13/11/2010,7.5,5130063,2010,13,11
14/11/2010,1,5130063,2010,14,11
15/11/2010,4.7,5130063,2010,15,11
16/11/2010,6.6,5130063,2010,16,11
17/11/2010,0.2,5130063,2010,17,11
18/11/2010,0,5130063,2010,18,11
19/11/2010,13.9,5130063,2010,19,11
20/11/2010,55.3,5130063,2010,20,11
21/11/2010,26,5130063,2010,21,11
22/11/2010,11.8,5130063,2010,22,11
23/11/2010,2.5,5130063,2010,23,11
24/11/2010,25.9,5130063,2010,24,11
25/11/2010,1.1,5130063,2010,25,11
26/11/2010,1,5130063,2010,26,11
27/11/2010,2.5,5130063,2010,27,11
28/11/2010,0.9,5130063,2010,28,11
29/11/2010,25.6,5130063,2010,29,11
30/11/2010,0.7,5130063,2010,30,11
1/12/2010,31.5,5130063,2010,12,1
2/12/2010,7.9,5130063,2010,12,2
3/12/2010,14.9,5130063,2010,12,3
4/12/2010,95.4,5130063,2010,12,4
5/12/2010,47.1,5130063,2010,12,5
6/12/2010,2.1,5130063,2010,12,6
7/12/2010,73,5130063,2010,12,7
8/12/2010,0.4,5130063,2010,12,8
9/12/2010,4.5,5130063,2010,12,9
10/12/2010,0,5130063,2010,12,10
11/12/2010,14,5130063,2010,12,11
12/12/2010,0,5130063,2010,12,12
13/12/2010,14,5130063,2010,13,12
14/12/2010,0,5130063,2010,14,12
15/12/2010,0,5130063,2010,15,12
16/12/2010,1,5130063,2010,16,12
17/12/2010,63.3,5130063,2010,17,12
18/12/2010,34.7,5130063,2010,18,12
19/12/2010,22.8,5130063,2010,19,12
20/12/2010,38.7,5130063,2010,20,12
21/12/2010,13.1,5130063,2010,21,12
22/12/2010,9.6,5130063,2010,22,12
23/12/2010,35.8,5130063,2010,23,12
24/12/2010,1.6,5130063,2010,24,12
25/12/2010,0,5130063,2010,25,12
26/12/2010,0,5130063,2010,26,12
27/12/2010,12.9,5130063,2010,27,12
28/12/2010,27,5130063,2010,28,12
29/12/2010,70.8,5130063,2010,29,12
30/12/2010,42.4,5130063,2010,30,12
31/12/2010,62.6,5130063,2010,31,12
1/1/2011,18,5130063,2011,1,1
2/1/2011,27.7,5130063,2011,1,2
3/1/2011,4.5,5130063,2011,1,3
4/1/2011,10.2,5130063,2011,1,4
5/1/2011,93.9,5130063,2011,1,5
6/1/2011,234.1,5130063,2011,1,6
7/1/2011,62.5,5130063,2011,1,7
8/1/2011,13.2,5130063,2011,1,8
9/1/2011,1.9,5130063,2011,1,9
10/1/2011,6.1,5130063,2011,1,10
11/1/2011,0,5130063,2011,1,11
12/1/2011,0,5130063,2011,1,12
13/1/2011,0,5130063,2011,13,1
14/1/2011,0,5130063,2011,14,1
15/1/2011,0,5130063,2011,15,1
16/1/2011,0.4,5130063,2011,16,1
17/1/2011,2.1,5130063,2011,17,1
18/1/2011,0,5130063,2011,18,1
19/1/2011,0,5130063,2011,19,1
20/1/2011,0,5130063,2011,20,1
21/1/2011,0,5130063,2011,21,1
22/1/2011,0,5130063,2011,22,1
23/1/2011,0.4,5130063,2011,23,1
24/1/2011,17.6,5130063,2011,24,1
25/1/2011,10.3,5130063,2011,25,1
26/1/2011,12.2,5130063,2011,26,1
27/1/2011,10.2,5130063,2011,27,1
28/1/2011,20.6,5130063,2011,28,1
29/1/2011,18.8,5130063,2011,29,1
30/1/2011,15.6,5130063,2011,30,1
31/1/2011,6.3,5130063,2011,31,1
1/2/2011,10.4,5130063,2011,2,1
2/2/2011,3.2,5130063,2011,2,2
3/2/2011,1,5130063,2011,2,3
4/2/2011,0,5130063,2011,2,4
5/2/2011,0,5130063,2011,2,5
6/2/2011,0,5130063,2011,2,6
7/2/2011,0,5130063,2011,2,7
8/2/2011,0,5130063,2011,2,8
9/2/2011,0,5130063,2011,2,9
10/2/2011,0,5130063,2011,2,10
11/2/2011,0,5130063,2011,2,11
12/2/2011,0,5130063,2011,2,12
13/2/2011,0,5130063,2011,13,2
14/2/2011,0.4,5130063,2011,14,2
15/2/2011,21.1,5130063,2011,15,2
16/2/2011,0.5,5130063,2011,16,2
17/2/2011,0,5130063,2011,17,2
18/2/2011,0,5130063,2011,18,2
19/2/2011,0,5130063,2011,19,2
20/2/2011,0,5130063,2011,20,2
21/2/2011,3.4,5130063,2011,21,2
22/2/2011,2.4,5130063,2011,22,2
23/2/2011,14.6,5130063,2011,23,2
24/2/2011,0.4,5130063,2011,24,2
25/2/2011,0.1,5130063,2011,25,2
26/2/2011,0,5130063,2011,26,2
27/2/2011,0,5130063,2011,27,2
28/2/2011,0,5130063,2011,28,2
1/3/2011,0,5130063,2011,3,1
2/3/2011,0,5130063,2011,3,2
3/3/2011,0,5130063,2011,3,3
4/3/2011,0,5130063,2011,3,4
5/3/2011,0,5130063,2011,3,5
6/3/2011,0,5130063,2011,3,6
7/3/2011,0.5,5130063,2011,3,7
8/3/2011,85,5130063,2011,3,8
9/3/2011,38.3,5130063,2011,3,9
10/3/2011,4,5130063,2011,3,10
11/3/2011,24.6,5130063,2011,3,11
12/3/2011,82.2,5130063,2011,3,12
13/3/2011,0.5,5130063,2011,13,3
14/3/2011,0.5,5130063,2011,14,3
15/3/2011,30,5130063,2011,15,3
16/3/2011,95.9,5130063,2011,16,3
17/3/2011,58.6,5130063,2011,17,3
18/3/2011,2.8,5130063,2011,18,3
19/3/2011,12.5,5130063,2011,19,3
20/3/2011,41.1,5130063,2011,20,3
21/3/2011,6.6,5130063,2011,21,3
22/3/2011,19,5130063,2011,22,3
23/3/2011,13.5,5130063,2011,23,3
24/3/2011,8.1,5130063,2011,24,3
25/3/2011,15.4,5130063,2011,25,3
26/3/2011,17.3,5130063,2011,26,3
27/3/2011,4.2,5130063,2011,27,3
28/3/2011,66.2,5130063,2011,28,3
29/3/2011,183.6,5130063,2011,29,3
30/3/2011,2.7,5130063,2011,30,3
31/3/2011,6.4,5130063,2011,31,3
1/4/2011,3.4,5130063,2011,4,1
2/4/2011,4.2,5130063,2011,4,2
3/4/2011,0,5130063,2011,4,3
4/4/2011,0.5,5130063,2011,4,4
5/4/2011,0,5130063,2011,4,5
6/4/2011,0,5130063,2011,4,6
7/4/2011,0,5130063,2011,4,7
8/4/2011,0,5130063,2011,4,8
9/4/2011,94.9,5130063,2011,4,9
10/4/2011,131.8,5130063,2011,4,10
11/4/2011,0.8,5130063,2011,4,11
12/4/2011,0,5130063,2011,4,12
13/4/2011,0,5130063,2011,13,4
14/4/2011,1.5,5130063,2011,14,4
15/4/2011,8.5,5130063,2011,15,4
16/4/2011,0,5130063,2011,16,4
17/4/2011,7.5,5130063,2011,17,4
18/4/2011,33.5,5130063,2011,18,4
19/4/2011,0,5130063,2011,19,4
20/4/2011,0,5130063,2011,20,4
21/4/2011,0,5130063,2011,21,4
22/4/2011,0,5130063,2011,22,4
23/4/2011,0,5130063,2011,23,4
24/4/2011,0,5130063,2011,24,4
25/4/2011,0,5130063,2011,25,4
26/4/2011,2.5,5130063,2011,26,4
27/4/2011,0,5130063,2011,27,4
28/4/2011,0,5130063,2011,28,4
29/4/2011,0,5130063,2011,29,4
30/4/2011,0,5130063,2011,30,4
1/5/2011,0,5130063,2011,5,1
2/5/2011,0,5130063,2011,5,2
3/5/2011,0,5130063,2011,5,3
4/5/2011,3,5130063,2011,5,4
5/5/2011,1.5,5130063,2011,5,5
6/5/2011,9,5130063,2011,5,6
7/5/2011,0.5,5130063,2011,5,7
8/5/2011,6.2,5130063,2011,5,8
9/5/2011,17.8,5130063,2011,5,9
10/5/2011,0.5,5130063,2011,5,10
11/5/2011,4.3,5130063,2011,5,11
12/5/2011,0.7,5130063,2011,5,12
13/5/2011,0,5130063,2011,13,5
14/5/2011,1,5130063,2011,14,5
15/5/2011,4,5130063,2011,15,5
16/5/2011,0,5130063,2011,16,5
17/5/2011,0,5130063,2011,17,5
18/5/2011,1,5130063,2011,18,5
19/5/2011,2,5130063,2011,19,5
20/5/2011,0,5130063,2011,20,5
21/5/2011,0,5130063,2011,21,5
22/5/2011,5.5,5130063,2011,22,5
23/5/2011,0,5130063,2011,23,5
24/5/2011,0,5130063,2011,24,5
25/5/2011,0,5130063,2011,25,5
26/5/2011,0.4,5130063,2011,26,5
27/5/2011,25.1,5130063,2011,27,5
28/5/2011,32,5130063,2011,28,5
29/5/2011,21,5130063,2011,29,5
30/5/2011,0,5130063,2011,30,5
31/5/2011,0,5130063,2011,31,5
1/6/2011,0,5130063,2011,6,1
2/6/2011,10.5,5130063,2011,6,2
3/6/2011,2,5130063,2011,6,3
4/6/2011,0,5130063,2011,6,4
5/6/2011,0,5130063,2011,6,5
6/6/2011,7,5130063,2011,6,6
7/6/2011,3.5,5130063,2011,6,7
8/6/2011,0.4,5130063,2011,6,8
9/6/2011,1.1,5130063,2011,6,9
10/6/2011,0,5130063,2011,6,10
11/6/2011,3,5130063,2011,6,11
12/6/2011,0,5130063,2011,6,12
13/6/2011,26,5130063,2011,13,6
14/6/2011,0.6,5130063,2011,14,6
15/6/2011,0.9,5130063,2011,15,6
16/6/2011,0,5130063,2011,16,6
17/6/2011,9,5130063,2011,17,6
18/6/2011,27.5,5130063,2011,18,6
19/6/2011,0.5,5130063,2011,19,6
20/6/2011,0,5130063,2011,20,6
21/6/2011,0.5,5130063,2011,21,6
22/6/2011,43.5,5130063,2011,22,6
23/6/2011,1.5,5130063,2011,23,6
24/6/2011,0.5,5130063,2011,24,6
25/6/2011,22.5,5130063,2011,25,6
26/6/2011,0,5130063,2011,26,6
27/6/2011,21,5130063,2011,27,6
28/6/2011,0,5130063,2011,28,6
29/6/2011,1,5130063,2011,29,6
30/6/2011,0,5130063,2011,30,6
1/7/2011,0,5130063,2011,7,1
2/7/2011,24.8,5130063,2011,7,2
3/7/2011,0.2,5130063,2011,7,3
4/7/2011,3,5130063,2011,7,4
5/7/2011,0,5130063,2011,7,5
6/7/2011,0,5130063,2011,7,6
7/7/2011,11.5,5130063,2011,7,7
8/7/2011,0,5130063,2011,7,8
9/7/2011,0,5130063,2011,7,9
10/7/2011,0,5130063,2011,7,10
11/7/2011,0,5130063,2011,7,11
12/7/2011,0,5130063,2011,7,12
13/7/2011,9.5,5130063,2011,13,7
14/7/2011,0,5130063,2011,14,7
15/7/2011,1.5,5130063,2011,15,7
16/7/2011,0,5130063,2011,16,7
17/7/2011,6.5,5130063,2011,17,7
18/7/2011,0,5130063,2011,18,7
19/7/2011,0,5130063,2011,19,7
20/7/2011,0,5130063,2011,20,7
21/7/2011,0,5130063,2011,21,7
22/7/2011,0.5,5130063,2011,22,7
23/7/2011,7,5130063,2011,23,7
24/7/2011,48.5,5130063,2011,24,7
25/7/2011,0.5,5130063,2011,25,7
26/7/2011,5,5130063,2011,26,7
27/7/2011,0,5130063,2011,27,7
28/7/2011,0,5130063,2011,28,7
29/7/2011,0,5130063,2011,29,7
30/7/2011,0,5130063,2011,30,7
31/7/2011,0,5130063,2011,31,7
1/8/2011,0,5130063,2011,8,1
2/8/2011,0,5130063,2011,8,2
3/8/2011,0,5130063,2011,8,3
4/8/2011,0,5130063,2011,8,4
5/8/2011,0,5130063,2011,8,5
6/8/2011,0.4,5130063,2011,8,6
7/8/2011,26.1,5130063,2011,8,7
8/8/2011,10,5130063,2011,8,8
9/8/2011,0,5130063,2011,8,9
10/8/2011,60.5,5130063,2011,8,10
11/8/2011,0,5130063,2011,8,11
12/8/2011,2,5130063,2011,8,12
13/8/2011,0,5130063,2011,13,8
14/8/2011,0,5130063,2011,14,8
15/8/2011,3,5130063,2011,15,8
16/8/2011,55.5,5130063,2011,16,8
17/8/2011,0,5130063,2011,17,8
18/8/2011,0,5130063,2011,18,8
19/8/2011,0,5130063,2011,19,8
20/8/2011,0,5130063,2011,20,8
21/8/2011,2,5130063,2011,21,8
22/8/2011,5.5,5130063,2011,22,8
23/8/2011,4.3,5130063,2011,23,8
24/8/2011,21.2,5130063,2011,24,8
25/8/2011,28.5,5130063,2011,25,8
26/8/2011,4,5130063,2011,26,8
27/8/2011,21.2,5130063,2011,27,8
28/8/2011,24.1,5130063,2011,28,8
29/8/2011,19.7,5130063,2011,29,8
30/8/2011,0.5,5130063,2011,30,8
31/8/2011,29.2,5130063,2011,31,8
1/9/2011,8.8,5130063,2011,9,1
2/9/2011,9.8,5130063,2011,9,2
3/9/2011,0.2,5130063,2011,9,3
4/9/2011,0.5,5130063,2011,9,4
5/9/2011,4.5,5130063,2011,9,5
6/9/2011,0,5130063,2011,9,6
7/9/2011,39,5130063,2011,9,7
8/9/2011,1,5130063,2011,9,8
9/9/2011,22.7,5130063,2011,9,9
10/9/2011,86.5,5130063,2011,9,10
11/9/2011,0.3,5130063,2011,9,11
12/9/2011,0,5130063,2011,9,12
13/9/2011,2,5130063,2011,13,9
14/9/2011,3,5130063,2011,14,9
15/9/2011,0,5130063,2011,15,9
16/9/2011,5.5,5130063,2011,16,9
17/9/2011,4.5,5130063,2011,17,9
18/9/2011,39,5130063,2011,18,9
19/9/2011,1.9,5130063,2011,19,9
20/9/2011,69,5130063,2011,20,9
21/9/2011,1.3,5130063,2011,21,9
22/9/2011,85.2,5130063,2011,22,9
23/9/2011,4.5,5130063,2011,23,9
24/9/2011,6.5,5130063,2011,24,9
25/9/2011,28.3,5130063,2011,25,9
26/9/2011,44.7,5130063,2011,26,9
27/9/2011,9.2,5130063,2011,27,9
28/9/2011,0.3,5130063,2011,28,9
29/9/2011,0,5130063,2011,29,9
30/9/2011,0,5130063,2011,30,9
1/10/2011,29,5130063,2011,10,1
2/10/2011,23,5130063,2011,10,2
3/10/2011,4.5,5130063,2011,10,3
4/10/2011,44.1,5130063,2011,10,4
5/10/2011,23.4,5130063,2011,10,5
6/10/2011,3.3,5130063,2011,10,6
7/10/2011,2.5,5130063,2011,10,7
8/10/2011,8.2,5130063,2011,10,8
9/10/2011,3.5,5130063,2011,10,9
10/10/2011,3,5130063,2011,10,10
11/10/2011,0.5,5130063,2011,10,11
12/10/2011,5.5,5130063,2011,10,12
13/10/2011,0,5130063,2011,13,10
14/10/2011,10,5130063,2011,14,10
15/10/2011,42.5,5130063,2011,15,10
16/10/2011,0,5130063,2011,16,10
17/10/2011,0.4,5130063,2011,17,10
18/10/2011,29,5130063,2011,18,10
19/10/2011,8.1,5130063,2011,19,10
20/10/2011,7.8,5130063,2011,20,10
21/10/2011,12.7,5130063,2011,21,10
22/10/2011,8.7,5130063,2011,22,10
23/10/2011,2.3,5130063,2011,23,10
24/10/2011,12.6,5130063,2011,24,10
25/10/2011,11.4,5130063,2011,25,10
26/10/2011,5.4,5130063,2011,26,10
27/10/2011,23.6,5130063,2011,27,10
28/10/2011,1.4,5130063,2011,28,10
29/10/2011,22.2,5130063,2011,29,10
30/10/2011,16.2,5130063,2011,30,10
31/10/2011,25.2,5130063,2011,31,10
1/11/2011,10.9,5130063,2011,11,1
2/11/2011,4.7,5130063,2011,11,2
3/11/2011,0,5130063,2011,11,3
4/11/2011,0,5130063,2011,11,4
5/11/2011,26.4,5130063,2011,11,5
6/11/2011,4.6,5130063,2011,11,6
7/11/2011,3,5130063,2011,11,7
8/11/2011,0.5,5130063,2011,11,8
9/11/2011,0,5130063,2011,11,9
10/11/2011,0.5,5130063,2011,11,10
11/11/2011,35.5,5130063,2011,11,11
12/11/2011,26.5,5130063,2011,11,12
13/11/2011,16,5130063,2011,13,11
14/11/2011,23.7,5130063,2011,14,11
15/11/2011,21.4,5130063,2011,15,11
16/11/2011,20.8,5130063,2011,16,11
17/11/2011,0.1,5130063,2011,17,11
18/11/2011,0,5130063,2011,18,11
19/11/2011,16.3,5130063,2011,19,11
20/11/2011,79.9,5130063,2011,20,11
21/11/2011,139.1,5130063,2011,21,11
22/11/2011,153.6,5130063,2011,22,11
23/11/2011,186.3,5130063,2011,23,11
24/11/2011,36,5130063,2011,24,11
25/11/2011,82.2,5130063,2011,25,11
26/11/2011,83.3,5130063,2011,26,11
27/11/2011,27,5130063,2011,27,11
28/11/2011,46.7,5130063,2011,28,11
29/11/2011,49.1,5130063,2011,29,11
30/11/2011,3,5130063,2011,30,11
1/12/2011,4.5,5130063,2011,12,1
2/12/2011,0,5130063,2011,12,2
3/12/2011,0,5130063,2011,12,3
4/12/2011,70.7,5130063,2011,12,4
5/12/2011,32.3,5130063,2011,12,5
6/12/2011,0,5130063,2011,12,6
7/12/2011,0,5130063,2011,12,7
8/12/2011,0,5130063,2011,12,8
9/12/2011,0.5,5130063,2011,12,9
10/12/2011,65.8,5130063,2011,12,10
11/12/2011,23.1,5130063,2011,12,11
12/12/2011,22.6,5130063,2011,12,12
13/12/2011,0,5130063,2011,13,12
14/12/2011,15.5,5130063,2011,14,12
15/12/2011,45.1,5130063,2011,15,12
16/12/2011,46,5130063,2011,16,12
17/12/2011,18.1,5130063,2011,17,12
18/12/2011,15.5,5130063,2011,18,12
19/12/2011,6.6,5130063,2011,19,12
20/12/2011,4.6,5130063,2011,20,12
21/12/2011,60,5130063,2011,21,12
22/12/2011,9.6,5130063,2011,22,12
23/12/2011,14.3,5130063,2011,23,12
24/12/2011,3.9,5130063,2011,24,12
25/12/2011,9.3,5130063,2011,25,12
26/12/2011,1.3,5130063,2011,26,12
27/12/2011,10.1,5130063,2011,27,12
28/12/2011,14.2,5130063,2011,28,12
29/12/2011,8.8,5130063,2011,29,12
30/12/2011,37.3,5130063,2011,30,12
31/12/2011,32.7,5130063,2011,31,12
1/1/2012,40.6,5130063,2012,1,1
2/1/2012,75,5130063,2012,1,2
3/1/2012,0,5130063,2012,1,3
4/1/2012,0,5130063,2012,1,4
5/1/2012,2,5130063,2012,1,5
